,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-10-27 09:15:00,1189.27259352,3483.0,818.65
2021-10-28 09:15:00,1175.90436975,3415.0,793.575
2021-10-29 09:15:00,1135.59543015,3385.95,780.0
2021-11-01 09:15:00,1132.14561134,3412.95,791.775
2021-11-02 09:15:00,1132.66758487,3469.75,800.025
2021-11-03 09:15:00,1117.1204995,3466.05,787.775
2021-11-04 18:00:00,1130.284455,3505.0,795.05
2021-11-08 09:15:00,1115.03237841,3481.2,785.225
2021-11-09 09:15:00,1128.94536298,3496.0,784.525
2021-11-10 09:15:00,1136.48054728,3480.2,775.0
2021-11-11 09:15:00,1150.96094373,3436.0,767.8
2021-11-12 09:15:00,1160.6977315,3485.7,772.525
2021-11-15 09:15:00,1166.598815,3528.0,777.2
2021-11-16 09:15:00,1132.5541025,3542.0,770.8
2021-11-17 09:15:00,1117.1204995,3506.3999,764.25
2021-11-18 09:15:00,1112.14997148,3451.6001,762.625
2021-11-22 09:15:00,1067.1882545,3440.3,749.525
2021-11-23 09:15:00,1048.1232155,3407.8,748.175
2021-11-24 09:15:00,1063.80647973,3424.0,757.025
2021-11-25 09:15:00,1069.97987553,3434.05,753.5
2021-11-26 09:15:00,1090.11169425,3411.8999,742.5
2021-11-29 09:15:00,1089.02230884,3406.45,731.0
2021-11-30 09:15:00,1084.36953147,3491.0,743.275
2021-12-01 09:15:00,1100.82447584,3535.0,744.55
2021-12-02 09:15:00,1117.39290259,3574.1001,750.0
2021-12-03 09:15:00,1089.4308,3630.8501,753.525
2021-12-06 09:15:00,1069.97987553,3522.0,748.675
2021-12-07 09:15:00,1071.27362,3524.3,754.95
2021-12-08 09:15:00,1092.29055585,3601.0,767.0
2021-12-09 09:15:00,1100.7790375,3566.0,761.0
2021-12-10 09:15:00,1103.20760572,3575.1001,754.225
2021-12-13 09:15:00,1091.246518,3601.7,753.6
2021-12-14 09:15:00,1077.35622991,3576.7,748.525
2021-12-15 09:15:00,1071.77298784,3558.1499,747.825
2021-12-16 09:15:00,1075.20006478,3570.0,747.0
2021-12-17 09:15:00,1053.11644,3573.7,733.85
2021-12-20 09:15:00,1020.02502484,3510.1499,707.05
2021-12-21 09:15:00,1040.4971999,3566.3999,715.0
2021-12-22 09:15:00,1054.024299,3606.25,717.85
2021-12-23 09:15:00,1070.38845748,3630.0,718.425
2021-12-24 09:15:00,1061.08290273,3644.8,714.0
2021-12-27 09:15:00,1065.87190434,3653.1001,711.075
2021-12-28 09:15:00,1077.19739998,3693.8501,726.7
2021-12-29 09:15:00,1081.30550734,3685.0,723.7
2021-12-30 09:15:00,1064.73708059,3680.0,722.5
2021-12-31 09:15:00,1071.27362,3731.3,730.75
2022-01-03 09:15:00,1072.88506973,3745.0,740.25
2022-01-04 09:15:00,1091.246518,3811.7,753.9
2022-01-05 09:15:00,1104.38777702,3812.3999,764.05
2022-01-06 09:15:00,1093.5161655,3772.0,765.025
2022-01-07 09:15:00,1094.67368573,3796.3999,767.95
2022-01-10 09:15:00,1096.71636848,3861.0,772.75
2022-01-11 09:15:00,1105.3183325,3856.0,773.9
2022-01-12 09:15:00,1118.9362175,3836.55,776.0
2022-01-13 09:15:00,1138.63671241,3857.0,760.2
2022-01-14 09:15:00,1146.55787297,3860.05,759.5
2022-01-17 09:15:00,1151.6191415,3962.3,759.575
2022-01-18 09:15:00,1141.97313963,3980.0,761.5
2022-01-19 09:15:00,1138.9091155,3910.5,756.675
2022-01-20 09:15:00,1114.3969225,3811.0,750.05
2022-01-21 09:15:00,1113.035134,3771.1001,742.8
2022-01-24 09:15:00,1069.04941084,3740.1001,733.775
2022-01-25 09:15:00,1046.3074975,3722.2,722.0
2022-01-27 09:15:00,1049.05377098,3625.1001,717.5
2022-01-28 09:15:00,1056.92940241,3646.0,730.0
2022-01-31 09:15:00,1069.5486879,3721.3999,733.4
2022-02-01 09:15:00,1065.41797484,3736.3999,736.725
2022-02-02 09:15:00,1078.12800084,3800.6499,752.8
2022-02-03 09:15:00,1065.4633224,3816.05,754.5
2022-02-04 09:15:00,1053.61580784,3769.0,757.05
2022-02-07 09:15:00,1046.3074975,3756.1499,730.0
2022-02-08 09:15:00,1048.577145,3721.0,722.275
2022-02-09 09:15:00,1070.365761,3746.1001,733.5
2022-02-10 09:15:00,1073.58870584,3758.0,750.825
2022-02-11 09:15:00,1064.05618634,3690.0,749.75
2022-02-14 09:15:00,1049.9389335,3710.0,734.65
2022-02-15 09:15:00,1060.24313315,3748.0,736.525
2022-02-16 09:15:00,1087.59238552,3806.0,753.5
2022-02-17 09:15:00,1093.970095,3779.0,751.0
2022-02-18 09:15:00,1098.57743403,3757.6001,745.225
2022-02-21 09:15:00,1082.44033109,3705.55,747.775
2022-02-22 09:15:00,1065.44058053,3570.0,743.975
2022-02-23 09:15:00,1074.905056,3555.6499,747.825
2022-02-24 09:15:00,1018.34539491,3391.1001,703.575
2022-02-25 09:15:00,1033.25702437,3462.0,716.425
2022-02-28 09:15:00,1018.1638685,3455.8999,707.025
2022-03-02 09:15:00,1057.2925914,3506.0,677.2
2022-03-03 09:15:00,1075.83561148,3530.1001,681.45
2022-03-04 09:15:00,1053.27536072,3487.05,668.45
2022-03-07 09:15:00,1008.631349,3431.55,648.525
2022-03-08 09:15:00,989.56631,3460.0,646.0
2022-03-09 09:15:00,1014.14654703,3597.05,659.425
2022-03-10 09:15:00,1071.27362,3615.0,690.125
2022-03-11 09:15:00,1078.55918848,3592.8501,686.35
2022-03-14 09:15:00,1077.628633,3580.0,707.5
2022-03-15 09:15:00,1062.58091547,3585.3999,705.875
2022-03-16 09:15:00,1079.03585984,3616.25,718.1
2022-03-17 09:15:00,1096.28518084,3660.3,735.275
2022-03-21 09:15:00,1107.1340505,3615.0,736.4
2022-03-22 09:15:00,1113.76146659,3625.0,728.6
2022-03-23 09:15:00,1145.2641285,3690.0,736.8
2022-03-24 09:15:00,1139.363045,3695.0,717.275
2022-03-25 09:15:00,1169.7763215,3672.0,709.5
2022-03-28 09:15:00,1174.08865175,3661.2,700.8
2022-03-29 09:15:00,1183.57573291,3691.0,715.0
2022-03-30 09:15:00,1187.97893984,3706.2,727.025
2022-03-31 09:15:00,1193.19912909,3720.2,732.95
2022-04-01 09:15:00,1190.203149,3728.05,735.15
2022-04-04 09:15:00,1199.12281828,3737.1001,781.275
2022-04-05 09:15:00,1189.61304065,3772.0,801.0
2022-04-06 09:15:00,1174.36105484,3731.1499,773.675
2022-04-07 09:15:00,1165.2370265,3679.0,756.85
2022-04-08 09:15:00,1162.05952,3642.5,748.65
2022-04-11 09:15:00,1172.4998985,3656.1001,746.625
